Epoch	loss	mean_absolute_error	mean_squared_error
1	0.15036547183990479	0.30279630422592163	0.15024825930595398
2	0.048950374126434326	0.17515946924686432	0.04893254116177559
3	0.04643818363547325	0.16922324895858765	0.04643870145082474
4	0.04447571188211441	0.16446487605571747	0.044477880001068115
5	0.042971786111593246	0.16145522892475128	0.0429677851498127
6	0.04178120940923691	0.15748809278011322	0.04178209975361824
7	0.04064565896987915	0.15570014715194702	0.04062914103269577
8	0.03975188359618187	0.15195800364017487	0.03974852338433266
9	0.039084821939468384	0.1504124104976654	0.03907749801874161
10	0.03813521936535835	0.14830532670021057	0.038135964423418045
11	0.03810184448957443	0.1475893259048462	0.03809913247823715
12	0.03801901638507843	0.14775942265987396	0.03800750896334648
13	0.037192072719335556	0.14524979889392853	0.03718189895153046
14	0.037493497133255005	0.14728137850761414	0.03749917075037956
15	0.03690343350172043	0.14524926245212555	0.036885928362607956
16	0.036169443279504776	0.14291296899318695	0.03615333139896393
17	0.036354195326566696	0.14239193499088287	0.03635236993432045
18	0.035808444023132324	0.14186418056488037	0.035821061581373215
19	0.035955607891082764	0.14231468737125397	0.035961899906396866
20	0.03589090704917908	0.1427343487739563	0.035869672894477844
21	0.035555627197027206	0.1415281593799591	0.035551413893699646
22	0.03557027131319046	0.1418556571006775	0.035566747188568115
23	0.034808751195669174	0.13953620195388794	0.03478784114122391
24	0.03466418385505676	0.13921082019805908	0.034673359245061874
25	0.03474185988306999	0.13927289843559265	0.03473273664712906
26	0.034233711659908295	0.13797149062156677	0.034223560243844986
27	0.03407852351665497	0.13825774192810059	0.03407491371035576
28	0.034359417855739594	0.13865399360656738	0.034404050558805466
29	0.03406340628862381	0.137779101729393	0.03405379131436348
30	0.03397197276353836	0.13838741183280945	0.03397129848599434
31	0.03320411592721939	0.1355161815881729	0.03319602087140083
32	0.0333845429122448	0.13688534498214722	0.033381879329681396
33	0.033185914158821106	0.13578693568706512	0.03317452594637871
34	0.03330487012863159	0.1370783895254135	0.03332427144050598
35	0.03266965225338936	0.13503782451152802	0.03266776725649834
36	0.03240768983960152	0.13365188241004944	0.0324084535241127
37	0.032212454825639725	0.13355442881584167	0.032202620059251785
38	0.03254084289073944	0.13522669672966003	0.03256617486476898
39	0.03209885209798813	0.13341651856899261	0.03210219740867615
40	0.032249510288238525	0.13428136706352234	0.03225470334291458
41	0.03151072561740875	0.13227131962776184	0.03150764852762222
42	0.031801026314496994	0.13298386335372925	0.03179745748639107
43	0.03201558440923691	0.13374768197536469	0.032012153416872025
44	0.03160788118839264	0.1324928104877472	0.03159576654434204
45	0.03156066685914993	0.1322176158428192	0.03157193213701248
46	0.03122028335928917	0.13182707130908966	0.03121044859290123
47	0.03129271790385246	0.13218943774700165	0.031306639313697815
48	0.03134218975901604	0.1322849690914154	0.03135405108332634
49	0.031004171818494797	0.13096076250076294	0.03099483624100685
50	0.030475346371531487	0.12968029081821442	0.03046863153576851
51	0.031175391748547554	0.1323472112417221	0.031195899471640587
52	0.030382471159100533	0.12979428470134735	0.0303820613771677
53	0.030491365119814873	0.13007000088691711	0.03048749268054962
54	0.030269550159573555	0.1295262724161148	0.030279608443379402
55	0.030548933893442154	0.13052594661712646	0.030560705810785294
56	0.030214844271540642	0.1296280324459076	0.030194101855158806
57	0.030175628140568733	0.1299346387386322	0.030178964138031006
58	0.029983919113874435	0.12931817770004272	0.02999250218272209
59	0.03007635474205017	0.12915319204330444	0.03010474145412445
60	0.02969345636665821	0.12865516543388367	0.029689650982618332
61	0.030386941507458687	0.1296328902244568	0.030409598723053932
62	0.02987557090818882	0.12915702164173126	0.0298767052590847
63	0.029558129608631134	0.1281435638666153	0.029559584334492683
64	0.02934662438929081	0.12758232653141022	0.029345709830522537
65	0.02976049855351448	0.12849311530590057	0.029765546321868896
66	0.029257815331220627	0.12707123160362244	0.02924622967839241
67	0.029487397521734238	0.12743045389652252	0.029476603493094444
68	0.029113149270415306	0.12706182897090912	0.02910436876118183
69	0.02916741743683815	0.12732326984405518	0.02916138619184494
70	0.029298678040504456	0.12805549800395966	0.029299156740307808
71	0.029222946614027023	0.127842515707016	0.029237359762191772
72	0.02927403710782528	0.1280011385679245	0.02927500568330288
73	0.028933584690093994	0.12667934596538544	0.028947822749614716
74	0.029112303629517555	0.12673218548297882	0.029134569689631462
75	0.02917615883052349	0.12723398208618164	0.029178615659475327
76	0.029087189584970474	0.12712666392326355	0.029115045443177223
77	0.02892143465578556	0.12590181827545166	0.028918616473674774
78	0.028447270393371582	0.12553292512893677	0.02844764105975628
79	0.028191033750772476	0.125341534614563	0.02820388600230217
80	0.02820027619600296	0.12504790723323822	0.02822040766477585
81	0.028025507926940918	0.1248687282204628	0.0280345156788826
82	0.028954342007637024	0.126914843916893	0.028937865048646927
83	0.028171874582767487	0.12447811663150787	0.02817859873175621
84	0.028478404507040977	0.1262219399213791	0.028482111170887947
85	0.028089573606848717	0.12482874095439911	0.028079839423298836
86	0.02802305296063423	0.12484854459762573	0.02801770158112049
87	0.02799590863287449	0.12446761131286621	0.027984904125332832
88	0.02798137441277504	0.12507502734661102	0.02797376736998558
89	0.02797456830739975	0.12421023845672607	0.027971358969807625
90	0.028480900451540947	0.12568818032741547	0.028479954227805138
91	0.02788602001965046	0.1239047423005104	0.02788650430738926
92	0.02819102630019188	0.1254425197839737	0.028208695352077484
