Epoch	loss	mean_absolute_error	mean_squared_error
40	0.0777256041765213	0.16911494731903076	0.07775113731622696
41	0.07876632362604141	0.1697143316268921	0.0787619799375534
42	0.07762988656759262	0.16891425848007202	0.07761681079864502
43	0.07779623568058014	0.1691170036792755	0.07782222330570221
44	0.07637472450733185	0.16784057021141052	0.07640910893678665
45	0.076814666390419	0.16777074337005615	0.07680707424879074
46	0.07542913407087326	0.1659700870513916	0.07542405277490616
47	0.07526785880327225	0.16619445383548737	0.07522138208150864
48	0.07578208297491074	0.16634829342365265	0.07578036189079285
49	0.07565848529338837	0.16678602993488312	0.07566706836223602
50	0.07401681691408157	0.16448281705379486	0.07403416186571121
51	0.07451057434082031	0.16477499902248383	0.07446350902318954
52	0.07315731793642044	0.16379715502262115	0.07318823784589767
53	0.07353901863098145	0.16441306471824646	0.07353480905294418
54	0.07255607843399048	0.1629566103219986	0.07255418598651886
55	0.07178789377212524	0.16212788224220276	0.07178505510091782
56	0.07177141308784485	0.16190220415592194	0.0717446357011795
57	0.07066008448600769	0.16093599796295166	0.07067501544952393
58	0.07069934904575348	0.16133685410022736	0.07069981098175049
59	0.07058979570865631	0.160694882273674	0.07060135155916214
60	0.06980578601360321	0.159550741314888	0.0698096826672554
61	0.07019645720720291	0.1597760021686554	0.0702010840177536
62	0.06979643553495407	0.1597306728363037	0.06975547969341278
63	0.0688796117901802	0.1591722071170807	0.0689423605799675
64	0.06898437440395355	0.15851280093193054	0.06900738179683685
65	0.06875559687614441	0.15894535183906555	0.06875341385602951
66	0.0686924085021019	0.15875770151615143	0.0686740055680275
67	0.0672617256641388	0.1571393609046936	0.06728337705135345
68	0.0676867663860321	0.15737852454185486	0.06769316643476486
69	0.06730612367391586	0.15606430172920227	0.0673210620880127
70	0.0665844976902008	0.15594621002674103	0.0665791779756546
71	0.06599294394254684	0.15516924858093262	0.06606477499008179
72	0.06496094167232513	0.15462201833724976	0.06491550803184509
73	0.06603584438562393	0.15550631284713745	0.06604951620101929
74	0.06472423672676086	0.15461330115795135	0.06472190469503403
75	0.06494636088609695	0.15450328588485718	0.06494861841201782
76	0.06529518961906433	0.1543395221233368	0.06527555733919144
77	0.06432392448186874	0.15314240753650665	0.06430107355117798
78	0.0641472339630127	0.1538863480091095	0.06413561850786209
79	0.06270771473646164	0.15159885585308075	0.06268076598644257
80	0.06292663514614105	0.15170778334140778	0.0628998726606369
81	0.06269466876983643	0.1521477997303009	0.06268812716007233
82	0.06274308264255524	0.1515897959470749	0.06271068006753922
83	0.062466513365507126	0.15119385719299316	0.06244881823658943
84	0.062413539737463	0.15131030976772308	0.062485143542289734
85	0.06066732108592987	0.14903345704078674	0.0606653206050396
86	0.060786813497543335	0.14938850700855255	0.060754794627428055
87	0.05986926332116127	0.14799773693084717	0.05984816700220108
88	0.05922806262969971	0.14774967730045319	0.059220653027296066
89	0.05961001291871071	0.14797355234622955	0.05961049348115921
90	0.05939396098256111	0.1476263701915741	0.059392306953668594
91	0.059226419776678085	0.14728818833827972	0.05924295261502266
92	0.05937112495303154	0.14754749834537506	0.059366948902606964
93	0.0583171583712101	0.14638686180114746	0.058314479887485504
94	0.05803026258945465	0.1464143693447113	0.058077599853277206
95	0.05823790282011032	0.14674949645996094	0.058211274445056915
96	0.05709666386246681	0.14526833593845367	0.05710173398256302
97	0.05726661905646324	0.14564797282218933	0.05724972486495972
98	0.056483734399080276	0.1440427303314209	0.05651801824569702
99	0.05670100077986717	0.14501948654651642	0.056705255061388016
100	0.0557953342795372	0.1433538943529129	0.055784672498703
