Epoch	loss	mean_absolute_error	mean_squared_error
1	0.2799585461616516	0.3490067720413208	0.2797951102256775
2	0.12950178980827332	0.23666171729564667	0.12950485944747925
3	0.10664702951908112	0.20777834951877594	0.10662536323070526
4	0.10070457309484482	0.19912967085838318	0.10067316889762878
5	0.09851735085248947	0.1961245834827423	0.09851528704166412
6	0.09665201604366302	0.19294258952140808	0.09662920236587524
7	0.09596114605665207	0.1920267939567566	0.09608228504657745
8	0.09490815550088882	0.19033387303352356	0.09493692964315414
9	0.09413304924964905	0.1898386925458908	0.09410611540079117
10	0.09325039386749268	0.18787407875061035	0.09324387460947037
11	0.09276038408279419	0.18783828616142273	0.09274302423000336
12	0.09171279519796371	0.18669858574867249	0.09171293675899506
13	0.09171421825885773	0.18664449453353882	0.0916878879070282
14	0.09132154285907745	0.18575425446033478	0.09131444990634918
15	0.0907476544380188	0.1854347586631775	0.09072374552488327
16	0.09111861139535904	0.18537522852420807	0.09110181778669357
17	0.08989130705595016	0.1842735856771469	0.08988917618989944
18	0.0891617015004158	0.1834094524383545	0.08912521600723267
19	0.0882854089140892	0.18204858899116516	0.0882590115070343
20	0.08871934562921524	0.18267308175563812	0.08871708065271378
21	0.08835077285766602	0.182570680975914	0.088321253657341
22	0.08837679028511047	0.18238914012908936	0.08836862444877625
23	0.08779987692832947	0.1819557100534439	0.08782468736171722
24	0.08811067044734955	0.18252046406269073	0.08811560273170471
25	0.08757440745830536	0.18127597868442535	0.08756905049085617
26	0.08603936433792114	0.17897023260593414	0.08602607250213623
27	0.08619804680347443	0.1794947236776352	0.08618397265672684
28	0.08504123985767365	0.1782536804676056	0.08502471446990967
29	0.08514287322759628	0.17846859991550446	0.08514007925987244
30	0.08561026304960251	0.1790125072002411	0.08561243861913681
31	0.08457490801811218	0.1773948222398758	0.08457323163747787
32	0.08393824100494385	0.17698511481285095	0.08395056426525116
33	0.0845261961221695	0.17723964154720306	0.08468464016914368
34	0.0838594138622284	0.1764087975025177	0.08383771032094955
35	0.08443428575992584	0.1770528107881546	0.08441072702407837
36	0.08291880041360855	0.17502361536026	0.08289755135774612
37	0.08322878926992416	0.17613239586353302	0.083219014108181
38	0.0826127827167511	0.17472508549690247	0.08263538777828217
39	0.08207902312278748	0.17445501685142517	0.08206429332494736
40	0.08263620734214783	0.17515859007835388	0.0826190859079361
41	0.08194725960493088	0.17419935762882233	0.08196604996919632
42	0.08184386044740677	0.17440497875213623	0.08183068782091141
43	0.08119653910398483	0.17336566746234894	0.08118785917758942
44	0.08096015453338623	0.17300072312355042	0.08093399554491043
45	0.08128861337900162	0.17370912432670593	0.08124428987503052
46	0.08082037419080734	0.17295977473258972	0.0808248221874237
47	0.08078872412443161	0.17257684469223022	0.08077112585306168
48	0.0805189236998558	0.17287184298038483	0.0806390643119812
49	0.0796675831079483	0.17121091485023499	0.07969199120998383
50	0.07965259999036789	0.17184117436408997	0.07960975170135498
51	0.08013840764760971	0.17158469557762146	0.08013822138309479
52	0.07942522317171097	0.17077404260635376	0.079414501786232
53	0.07858595997095108	0.17005176842212677	0.07867062091827393
54	0.07893338054418564	0.1703459918498993	0.0789254829287529
55	0.07858105003833771	0.1701197475194931	0.07860831171274185
56	0.07850534468889236	0.16968543827533722	0.07859601825475693
57	0.07776324450969696	0.168996661901474	0.07779291272163391
58	0.07723048329353333	0.1685120016336441	0.07722403109073639
59	0.0777536928653717	0.16874803602695465	0.0778583437204361
60	0.07784916460514069	0.1689588874578476	0.0778319463133812
61	0.07756401598453522	0.16883888840675354	0.07756344228982925
62	0.07727508246898651	0.1690886914730072	0.0772627741098404
63	0.07672832161188126	0.1680757850408554	0.07668804377317429
64	0.07603769749403	0.16737517714500427	0.07601727545261383
65	0.07601062208414078	0.1666770577430725	0.07604026049375534
66	0.07546873390674591	0.16660240292549133	0.07544742524623871
67	0.0753023624420166	0.16630876064300537	0.07532142102718353
68	0.07518388330936432	0.1659536510705948	0.07516459375619888
69	0.07473574578762054	0.1656506508588791	0.07471319288015366
70	0.07497447729110718	0.1657281219959259	0.0749577060341835
71	0.07479070872068405	0.1657256931066513	0.07477916777133942
72	0.07397536188364029	0.16568705439567566	0.07395248115062714
73	0.07384918630123138	0.16463743150234222	0.0739038810133934
74	0.07347312569618225	0.16398999094963074	0.07347862422466278
75	0.07296336442232132	0.16369560360908508	0.07298842072486877
76	0.072370745241642	0.16301293671131134	0.07232645899057388
77	0.07311991602182388	0.1639603227376938	0.07311160862445831
78	0.07219547778367996	0.16310332715511322	0.07220887392759323
79	0.07276809960603714	0.16361434757709503	0.07281956076622009
80	0.07213990390300751	0.16324931383132935	0.0721454992890358
81	0.07142048329114914	0.16252443194389343	0.071459099650383
82	0.0704820305109024	0.1612466722726822	0.07046777755022049
83	0.07172191143035889	0.16238220036029816	0.07172409445047379
84	0.07047940045595169	0.16079023480415344	0.07057132571935654
85	0.07117937505245209	0.16144537925720215	0.07114599645137787
86	0.0697392076253891	0.16096879541873932	0.0697258859872818
87	0.0698913112282753	0.16072604060173035	0.06987625360488892
88	0.06984519213438034	0.16029170155525208	0.06984711438417435
89	0.0700828954577446	0.1607256382703781	0.07011108845472336
90	0.06929560005664825	0.1595042496919632	0.06927803158760071
91	0.06899706274271011	0.159860759973526	0.06900721788406372
92	0.06898671388626099	0.15958476066589355	0.06896797567605972
93	0.06880233436822891	0.15957152843475342	0.06878164410591125
94	0.06875937432050705	0.1593233346939087	0.06874075531959534
95	0.06911967694759369	0.15970231592655182	0.06912778317928314
96	0.06838186085224152	0.15841643512248993	0.06836347281932831
97	0.06762227416038513	0.15786859393119812	0.06761343777179718
98	0.06763729453086853	0.15809069573879242	0.06758890300989151
99	0.06765241920948029	0.1580091416835785	0.06761972606182098
100	0.06718089431524277	0.1579064428806305	0.06714151054620743
