date,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure
2024-05-07T16:00,13.8,83,11.0,12.4,41,0.0,985.3
2024-05-07T17:00,13.5,80,10.1,12.0,43,0.0,985.5
2024-05-07T18:00,13.2,78,9.4,11.6,45,0.0,985.9
2024-05-07T19:00,12.9,76,8.7,11.3,42,0.0,986.2
2024-05-07T20:00,12.6,74,8.0,10.9,38,0.0,986.6
2024-05-07T21:00,12.3,73,7.6,10.6,35,0.0,986.9
2024-05-07T22:00,11.9,75,7.6,10.5,34,0.1,986.8
2024-05-07T23:00,11.5,79,8.0,10.3,33,0.1,986.7
2024-05-08T00:00,11.2,82,8.2,10.2,32,0.1,986.5
2024-05-08T01:00,11.0,83,8.2,9.9,30,0.0,986.3
2024-05-08T02:00,10.8,83,8.0,9.6,28,0.0,986.2
2024-05-08T03:00,10.8,84,8.2,9.6,26,0.0,986.1
2024-05-08T04:00,11.0,85,8.6,9.9,27,0.4,986.3
2024-05-08T05:00,11.4,87,9.3,10.6,28,0.4,986.6
2024-05-08T06:00,11.8,88,9.9,11.3,29,0.4,986.9
2024-05-08T07:00,12.3,88,10.4,12.0,35,0.4,987.2
2024-05-08T08:00,12.9,87,10.8,12.7,42,0.4,987.4
2024-05-08T09:00,13.5,86,11.2,13.4,48,0.4,987.6
2024-05-08T10:00,14.1,84,11.4,14.4,52,0.5,987.5
2024-05-08T11:00,14.6,82,11.6,14.5,57,0.5,987.3
2024-05-08T12:00,15.0,80,11.6,14.5,61,0.5,987.2
2024-05-08T13:00,15.1,79,11.5,14.3,62,0.3,987.0
2024-05-08T14:00,15.1,79,11.4,14.1,64,0.3,986.7
2024-05-08T15:00,14.9,80,11.4,13.9,65,0.3,986.6
2024-05-08T16:00,14.6,82,11.5,13.8,59,0.0,986.5
2024-05-08T17:00,14.2,85,11.7,13.9,54,0.0,986.5
2024-05-08T18:00,13.8,87,11.6,13.7,48,0.0,986.5
2024-05-08T19:00,13.4,88,11.5,13.3,44,0.0,986.7
2024-05-08T20:00,13.1,88,11.2,12.9,39,0.0,986.8
2024-05-08T21:00,12.9,87,10.8,12.4,35,0.0,986.8
2024-05-08T22:00,12.9,85,10.4,12.1,35,0.0,986.7
2024-05-08T23:00,13.0,81,9.8,11.8,35,0.0,986.5
