date,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure
2024-05-05T11:00,20.5,56,11.5,18.8,31,0.0,979.3
2024-05-05T12:00,21.3,52,11.0,20.0,42,0.0,978.7
2024-05-05T13:00,21.5,50,10.7,19.8,44,0.0,978.2
2024-05-05T14:00,21.4,49,10.3,19.1,46,0.0,977.6
2024-05-05T15:00,21.0,49,9.9,18.3,48,0.0,977.2
2024-05-05T16:00,19.9,50,9.2,17.4,46,0.0,976.8
2024-05-05T17:00,18.5,52,8.5,16.3,44,0.0,976.5
2024-05-05T18:00,17.1,55,8.0,15.1,42,0.0,976.4
2024-05-05T19:00,15.6,60,7.9,13.9,37,0.0,976.3
2024-05-05T20:00,14.2,66,7.9,12.8,31,0.0,976.4
2024-05-05T21:00,13.1,70,7.8,11.8,26,0.0,976.5
2024-05-05T22:00,12.7,70,7.4,11.4,23,0.0,976.6
2024-05-05T23:00,12.7,69,7.1,11.2,19,0.0,976.7
2024-05-06T00:00,12.5,69,7.0,11.0,16,0.0,976.9
2024-05-06T01:00,12.0,72,7.1,10.6,19,0.0,977.0
2024-05-06T02:00,11.3,77,7.5,10.1,23,0.0,977.2
2024-05-06T03:00,11.1,81,8.0,10.1,26,0.0,977.4
2024-05-06T04:00,11.5,86,9.2,11.1,23,0.0,977.8
2024-05-06T05:00,12.3,90,10.7,12.4,19,0.0,978.2
2024-05-06T06:00,13.4,91,12.0,13.7,16,0.0,978.7
2024-05-06T07:00,15.0,84,12.4,15.4,15,0.0,979.3
2024-05-06T08:00,16.9,73,12.1,17.1,14,0.0,979.9
2024-05-06T09:00,18.4,65,11.7,18.5,13,0.0,980.3
2024-05-06T10:00,19.2,62,11.8,19.6,19,0.0,980.4
2024-05-06T11:00,19.6,63,12.4,20.3,26,0.0,980.2
2024-05-06T12:00,19.9,64,12.9,20.6,32,0.0,980.0
2024-05-06T13:00,20.0,67,13.7,20.9,31,0.0,979.9
2024-05-06T14:00,20.0,71,14.6,20.9,30,0.0,979.6
2024-05-06T15:00,19.7,75,15.1,20.8,29,0.0,979.4
2024-05-06T16:00,18.9,79,15.2,20.0,27,0.0,979.4
2024-05-06T17:00,17.9,83,15.0,18.8,25,0.0,979.4
2024-05-06T18:00,16.8,86,14.5,17.4,23,0.0,979.5
2024-05-06T19:00,15.7,89,13.9,16.2,20,0.0,979.8
2024-05-06T20:00,14.4,91,13.0,14.8,16,0.0,980.2
2024-05-06T21:00,13.3,93,12.2,13.6,13,0.0,980.5
2024-05-06T22:00,12.5,95,11.7,12.6,12,0.0,980.7
2024-05-06T23:00,11.8,96,11.2,11.8,11,0.0,980.8
2024-05-07T00:00,11.3,97,10.9,11.2,10,0.0,980.8
2024-05-07T01:00,11.0,97,10.6,10.8,9,0.0,980.8
2024-05-07T02:00,10.9,97,10.5,10.7,7,0.0,980.7
2024-05-07T03:00,11.1,96,10.5,10.9,6,0.0,980.7
2024-05-07T04:00,11.9,95,11.2,11.9,7,0.0,981.1
2024-05-07T05:00,13.0,93,11.9,13.3,9,0.0,981.5
2024-05-07T06:00,13.8,92,12.6,14.2,10,0.0,981.9
2024-05-07T07:00,14.2,85,11.7,14.5,12,0.1,981.9
2024-05-07T08:00,15.3,81,12.0,15.5,14,0.1,982.1
2024-05-07T09:00,15.9,80,12.5,16.2,16,0.1,982.3
2024-05-07T10:00,16.0,82,12.9,16.7,27,0.6,982.5
2024-05-07T11:00,15.6,85,13.1,16.2,37,0.6,982.8
2024-05-07T12:00,15.1,88,13.2,15.3,48,0.6,983.1
2024-05-07T13:00,14.8,89,13.0,14.5,49,1.4,983.4
2024-05-07T14:00,14.3,88,12.4,13.3,51,1.4,983.9
2024-05-07T15:00,14.0,87,11.8,12.6,52,1.4,984.2
2024-05-07T16:00,13.7,84,11.1,12.2,51,0.0,984.6
2024-05-07T17:00,13.5,79,9.9,12.0,49,0.0,984.8
2024-05-07T18:00,13.2,76,9.1,11.8,48,0.0,985.2
2024-05-07T19:00,12.8,76,8.7,11.5,46,0.0,985.5
2024-05-07T20:00,12.4,77,8.5,11.2,44,0.0,986.0
2024-05-07T21:00,12.0,78,8.3,10.9,42,0.0,986.2
2024-05-07T22:00,11.8,78,8.1,10.8,41,0.4,986.2
2024-05-07T23:00,11.7,78,8.0,11.0,40,0.4,986.1
2024-05-08T00:00,11.5,79,8.0,10.7,39,0.4,986.0
2024-05-08T01:00,11.1,82,8.1,10.2,35,0.1,985.8
2024-05-08T02:00,10.6,87,8.5,9.7,30,0.1,985.6
2024-05-08T03:00,10.3,90,8.8,9.5,26,0.1,985.5
2024-05-08T04:00,10.5,92,9.2,9.8,30,0.5,985.8
2024-05-08T05:00,10.9,93,9.8,10.3,35,0.5,986.1
2024-05-08T06:00,11.4,93,10.3,11.0,39,0.5,986.4
2024-05-08T07:00,11.9,92,10.7,11.6,40,0.5,986.7
2024-05-08T08:00,12.5,90,10.9,12.2,41,0.5,987.0
2024-05-08T09:00,13.1,88,11.1,13.0,42,0.5,987.0
2024-05-08T10:00,13.6,87,11.5,14.0,51,0.4,986.9
2024-05-08T11:00,14.2,86,11.9,14.3,59,0.4,986.8
2024-05-08T12:00,14.5,85,12.0,14.3,68,0.4,986.5
2024-05-08T13:00,14.7,84,12.0,14.1,67,0.2,986.2
2024-05-08T14:00,14.7,83,11.8,13.8,66,0.2,986.0
2024-05-08T15:00,14.5,83,11.7,13.6,65,0.2,985.8
2024-05-08T16:00,14.2,85,11.7,13.6,59,0.0,985.8
2024-05-08T17:00,13.8,88,11.9,13.7,54,0.0,985.9
2024-05-08T18:00,13.5,90,11.9,13.6,48,0.0,985.9
2024-05-08T19:00,13.2,91,11.7,13.3,44,0.0,986.0
2024-05-08T20:00,12.9,91,11.5,12.9,39,0.0,986.1
2024-05-08T21:00,12.8,90,11.2,12.5,35,0.0,986.1
2024-05-08T22:00,12.8,87,10.7,12.2,35,0.0,985.9
2024-05-08T23:00,12.9,83,10.1,11.9,35,0.0,985.5
