name,address,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,lat,lng
GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,False,False,22,17,5,OPEN,2024-04-30 13:47:55,46.561422,15.637118
GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,False,False,22,17,5,OPEN,2024-04-30 14:07:30,46.561422,15.637118
