name,address,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,lat,lng
LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,False,False,20,8,12,OPEN,2024-04-30 13:47:31,46.548853,15.645591
LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,False,False,20,10,10,OPEN,2024-04-30 14:07:43,46.548853,15.645591
LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,False,False,20,19,1,OPEN,2024-05-02 08:45:11,46.548853,15.645591
